"Date","Title","Content","qwen_lora2_情绪提取"
"2019-05-28 16:00:03","800余位投资者索赔方正证券3亿元 500余案件开庭在即","近日，备受各界关注的投资者诉方正证券(601901)虚假陈述责任纠纷案又有新进展。“我们刚刚接到长沙市中级人民法院通知，投资者诉方正证券等证券虚假陈述责任纠纷案(本批共595件)定于2019年6月11日上午9时在长沙市中级人民法院开庭审理。”广东奔犇律师事务所主任刘国华律师表示。刘国华律师表示，目前800余投资者向方正证券等索赔3亿余元，而其他受损投资者仍可索赔。根据法院一审判决，2011年8月9日至2015年7月14日买入且在2015年7月15日及之后卖出或持有方正证券股票的受损投资者符合索赔资格。回溯前情，2015年7月14日， 方正证券收到中国证监会《调查通知书》，因公司涉嫌未披露控股股东与其他股东间关联关系等信息披露违法违规，中国证监会根据《中华人民共和国证券法》的有关规定，决定对公司立案调查。2017年5月9日，公司收到中国证监会《行政处罚决定书》([2017]42号)，证监会决定对方正证券责令改正，给予警告并分别处以60万元罚款，对其他有责主体也给予了相应的处罚。根据方正证券的公告，截至2019年5月25日，公司涉及证券虚假陈述责任纠纷案件共计868件，合计涉诉金额为3.15亿元。长沙中院已作出一审判决案件共计258件(注：均已上诉或处于上诉期间内，尚未生效)，公司等被告需承担赔偿责任的金额合计3526.43万元(含赔偿金额、案件受理费)。“长沙法院安排投资者诉方正证券等证券虚假陈述责任纠纷案(本批共595件)于2019年6月11日上午9时在长沙市中级人民法院开庭审理，涉及金额一亿余元。”刘国华介绍说，实际上，投资者诉方正证券等证券虚假陈述责任纠纷案已有胜诉判决。方正证券在2019年1月22日发布的《方正证券关于公司涉及诉讼的进展公告》中称，当日，公司收到湖南省长沙市中级人民法院送达的共计 249 件案件《民事判决书》( 2018 湘 01 民初142 号等 249 案)，长沙中院已对 249 名原告投资者诉公司等被告证券虚假陈述责任纠纷系列案件审理终结并作出一审判决。长沙中院经审理认为，综合考量证券市场系统风险因素、方正证券2015年发布的一系列利空公告以及原告自身投资的风险因素后，酌情确定被告的虚假陈述行为对原告造成的损失承担30%的责任，涉及诉讼金额8054.44万元，判决金额2240.71万元(含赔偿金额、案件受理费)。方正证券、方正集团合计赔偿金额2209.33万元。","该文本情感是中性的。"
"2019-05-23 10:47:37","券商板块走强 方正证券大涨5%","方正证券大涨5%，国元证券、长城证券涨逾2%，中信建投小幅跟涨。","情感倾向是积极。"
"2019-05-20 11:15:50","券商股、互联网金融发力 方正证券涨停 三大指数跌幅收窄","券商股盘中发力，板块呈现普涨格局，方正证券涨停、华创阳安涨逾5%，中信建投、长城证券、中国银河、华鑫股份等纷纷跟涨。互联网金融走强，同花顺，科蓝软件、金证股份等涨逾4%。两市快速反弹收窄跌幅，沪指目前跌0.41%，此前一度跌逾1%；创业板跌0.29%，深成指跌0.75%，此前一度跌逾2%。","该文本情感是积极的。"
"2019-05-16 17:58:54","方正证券股份有限公司涉及诉讼的公告","证券代码：601901 证券简称：方正证券公告编号：2019-049方正证券股份有限公司涉及诉讼的公告本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。重要内容提示：所处诉讼阶段：案件执行公司所处当事人地位：申请执行人涉案金额：本金合计44,794万元案件尚在执行过程中，暂无法判断对公司本期利润或期后利润的影响。一、本次诉讼的基本情况2017年，天津信利隆科技有限公司(以下简称“天津信利隆”)作为融入方与方正证券股份有限公司(以下简称“公司”)开展了3笔股票质押式回购交易。天津信利隆以持有的66,635,543股北讯集团股票(*ST北讯，证券代码：002359)质押给公司进行融资。保证人陈岩及其配偶于茜茜、天津中融合科技有限公司(简称“天津中融合”)均与公司签订了保证合同，为天津信利隆的全部债务提供连带责任保证担保。此外，天津中融合还以其所持有五佛山文化旅游开发有限公司90%股权(对应认缴出资额人民币27,000万元)为天津信利隆履行全部债务提供质押担保。上述主协议及担保文件均办理了赋予强制执行效力的合同公证。因债务人天津信利隆未按合同约定偿还债务，上述3笔股票质押式回购交易于2018年8月-9月期间均发生违约。经公司多次协商及催收，融入方及各保证人均未向公司偿还债务。为维护公司自身权益，根据公证处出具的《执行证书》等文件，公司依法向广东省深圳市中级人民法院(以下简称“深圳中院”)申请了强制执行，要求融入方天津信利隆及担保方陈岩、于茜茜、天津中融合等被执行人立即偿还欠付公司的3笔股票质押式回购交易融资本金(本金合计44,794万元)及相应的利息、违约金、实现债权和质权的费用等全部债务。2019年5月14日，公司收到深圳中院出具的《案件受理通知书》，深圳中院已受理公司对该案件的执行申请，决定立案执行。目前该案件正在执行过程中。二、本次诉讼对公司本期利润或期后利润等的影响目前，公司各项经营业务情况正常。鉴于该案件尚在执行过程中，暂无法判断对公司本期利润或期后利润的影响。公司将按照相关规定，对本案的进展情况及时履行信息披露义务，敬请投资者注意投资风险。特此公告。方正证券股份有限公司董事会2019年5月16日","以上文本情感是中性的。"
"2019-05-16 11:36:28","客户股票质押违约后方正证券欲追讨4.48亿元 已向深圳中院申请强制执行","因客户在公司开展的3笔股票质押式回购交易发生违约，作为申请执行人的方正证券股份有限公司(601901.SZ，以下简称“方正证券”)正欲追讨涉及违约款的4.48亿元。5月15日，方正证券发布《涉及诉讼的公告》称，2017年，天津信利隆科技有限公司(以下简称“天津信利隆”)作为融入方与公司开展了3笔股票质押式回购交易。天津信利隆以持有的66,635,543股北讯集团股份有限公司(002359.SZ、以下简称“*ST北讯”)的股票质押给方正证券进行融资。保证人陈岩及其配偶于茜茜、天津中融合科技有限公司(以下简称“天津中融合”)均与方正证券签订了保证合同，为天津信利隆的全部债务提供连带责任保证担保。此外，天津中融合还以其所持有五佛山文化旅游开发有限公司90%股权(对应认缴出资额人民币27,000万元)为天津信利隆履行全部债务提供质押担保。上述主协议及担保文件均办理了赋予强制执行效力的合同公证。因债务人天津信利隆未按合同约定偿还债务，上述3笔股票质押式回购交易于2018年8月-9月期间均发生违约。上述方正证券发布的公告称，经公司多次协商及催收，融入方及各保证人均未向方正证券偿还债务。为维护公司自身权益，根据公证处出具的《执行证书》等文件，方正证券依法向广东省深圳市中级人民法院(以下简称“深圳中院”)申请了强制执行，要求融入方天津信利隆及担保方陈岩、于茜茜、天津中融合等被执行人立即偿还欠付公司的3笔股票质押式回购交易融资本金4.48亿元及相应的利息、违约金、实现债权和质权的费用等全部债务。方正证券在上述公告中表示，2019年5月14日，公司收到深圳中院出具的《案件受理通知书》，深圳中院已受理公司对该案件的执行申请，决定立案执行。目前该案件正在执行过程中。方正证券表示，目前，公司各项经营业务情况正常。鉴于该案件尚在执行过程中，暂无法判断对公司本期利润或期后利润的影响。公司将按照相关规定，对本案的进展情况及时履行信息披露义务，敬请投资者注意投资风险。根据方正证券今年一季度财报，报告期内方正证券实现营收18.45亿元，同比增42.39%；实现归母净利润为5.88亿元，同比增85.66%。截至5月15日收盘，方正证券股价报收6.68元/股，总市值550亿元。","以上文本情感是中性的。"
"2019-05-15 23:09:07","申请强制执行！方正证券追讨4.5亿","受去年股票市场波动加剧等多方面因素影响，因为股权质押纠纷而对簿公堂的案例开始逐渐增多。据基金君不完全统计，去年至少有12家券商股票质押诉讼缠身，而这其中，也包括方正证券。15日晚间，方正证券发布公告称，因债务人天津信利隆科技有限公司(以下简称“天津信利隆”)未按合同约定偿还债务，公司已经向深圳中院申请了强制执行，涉及资金4.48亿元，目前，深圳中院已经决定立案执行。4.48亿元股票质押业务遭违约方正证券申请强制执行事情是这样的。2017 年，天津信利隆作为融入方与方正证券开展了3 笔股票质押式回购交易。天津信利隆以持有的6663.55万股北讯集团股票(*ST 北讯) 质押给方正证券进行融资。保证人陈岩及其配偶于茜茜、天津中融合科技有限公司(简称“天津中融合”)均与方正证券签订了保证合同，为天津信利隆的全部债务提供连带责任保证担保。根据北讯集团2018年年报，天津信利隆为其第二大股东，持股比例为9.13%。此外，天津中融合还以其所持有五佛山文化旅游开发有限公司90% 股权(对应认缴出资额2.7亿元)为天津信利隆履行全部债务提供质押担保。上述主协议及担保文件均办理了赋予强制执行效力的合同公证。不过，上述3 笔股票质押式回购交易于2018年8 月-9月期间均发生违约。经过多次协商及催收，融入方及各保证人均未向方正证券偿还债务。因此，方正证券向深圳中院申请强制执行，要求融入方天津信利隆及担保方陈岩、于茜茜、天津中融合等被执行人立即偿还欠付公司的3笔股票质押式回购交易融资本金，合计 4.48亿元。2019 年5 月14日，公司收到深圳中院出具的《案件受理通知书》，深圳中院已受理公司对该案件的执行申请，决定立案执行。目前该案件正在执行过程中。","以上文本情感极性属于消极。"
"2019-05-15 17:00:02","方正证券：瑞士信贷向瑞信方正增资事项已完成国有资产监督管理部门的相关审批及备案程序","方正证券(601901.SH)披露瑞士信贷对瑞信方正非公开协议单方面增资的进展，2019年5月14日，公司收到经教育部备案的《国有资产评估项目备案表》，中联资产评估集团有限公司出具的《瑞信方正证券有限责任公司拟增资扩股项目资产评估报告》(中联评报字【2019】第129号)已完成在教育部的备案程序，以2018年7月31日为评估基准日，瑞信方正净资产评估价值约17.40亿元，评估增值约8.74亿元，增值率为101.00%。此次增资事项已完成国有资产监督管理部门的相关审批及备案程序。此次增资尚需履行相关监管部门的审批程序，审批时间及结果均存在一定的不确定性；此次增资的交割需满足一定的先决条件，先决条件能否满足存在一定的不确定性；此次增资事项最终能否实施存在不确定性。此前公告披露，瑞士信贷拟以非公开协议方式单方面向瑞信方正增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%，并成为瑞信方正的控股股东；公司放弃此次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。","该文本情感是积极的。"
"2019-04-24 15:52:40","方正证券：即将与民族证券实施经纪业务及客户整体迁移合并","方正证券(601901)4月23日晚间公告，方正证券、民族证券定于2019年5月24日日终清算完成后，实施经纪业务及客户整体迁移合并，将民族证券的经纪业务及该业务相关客户整体迁移合并入方正证券。","以上文本情感是中性的。"
"2019-04-24 09:57:38","方正证券与股票质押违约方达成和解协议 涉6.39亿元","方正证券4月23日晚间发布涉及诉讼公告，涉案金额为6.39亿元的案件目前已有新进展。近日，法院已出具涉及执行和解的《执行裁定书》。据悉，广州瑞丰集团股份有限公司、林永飞、翁武强等客户作为融入方分别与方正证券开展股票质押式回购交易。因上述融入方开展的股票质押式回购交易均发生了违约，方正证券依法向湖南省高级人民法院申请了强制执行，要求各融入方及保证人等被执行人立即偿还欠付公司的融资本金及相应的利息、违约金、实现债权和质权的费用等全部债务。近日，就涉及的债权债务事项，公司与各被执行人达成了分期偿还债务的执行和解协议，被执行人确认了融资本金及相应的利息、违约金、实现债权和质权的费用等全部债务金额，以及相应的偿还期限及方式。方正证券称，目前案件尚在执行过程中，暂无法判断对公司当期利润或期后利润的影响。","该文本情感是中性的。"
"2019-04-20 14:43:14","方正证券一季度净利润增长逾八成","4月19日晚间，方正证券发布2019年第一季度业绩快报。快报显示，一季度，方正证券实现营业收入18.45亿元，同比增长42.39%，实现归属于上市公司股东的净利润5.88亿元，同比增长85.66%。方正证券表示，2019 年 1-3 月，股市行情回暖，公司经纪业务和自营业务收益大幅增长，公司营业收入、营业利润、利润总额、归属于上市公司股东的净利润、归属于上市公司股东的扣除非经常性损益的净利润以及基本每股收益较上年同期分别增长了 42.39%、80.41%、82.07%、85.66%、83.40%以及75.00%。目前，公司各项业务平稳发展，资产结构良好，流动性较强，各项风险控制指标符合《证券公司风险控制指标管理办法》的要求。方正证券提示，公告所载 2019 年第一季度主要财务数据为初步核算数据，可能与公司2019 年第一季度报告中披露的数据存在差异，提请投资者注意投资风险。","该文本情感是积极的。"
"2019-04-19 22:09:39","方正证券：一季度净利5.88亿元 同比增86%","方正证券(601901)4月19日晚间披露业绩快报，公司2019年一季度实现营业收入18.45亿元，同比增长42.39%；净利润5.88亿元，同比增长85.66%。基本每股收益0.07元。","以上文本情感是积极的。"
"2019-04-16 12:46:16","瑞信计划控股瑞信方正","瑞信4月15日宣布，已与方正证券股份有限公司(以下简称“方正证券”)达成协议，增持其在合资券商瑞信方正证券有限责任公司(以下简称“瑞信方正”)的持股比例。瑞信是继方正证券在上海证券交易所的公告后，对此协议作出确认。根据协议，瑞信将通过增资方式，将其在瑞信方正的持股比例，由现在的33.3%增加至51%。方正证券在瑞信方正的持股比例将减至49%。此项交易尚须经相关监管机构批准。瑞信将继续与方正证券和相关监管机构进行密切沟通跟进。瑞信方正成立于2008年，总部设于北京，其业务包括提供A股、外资股、政府债券和公司债券的保荐与承销以及财务顾问在内的一系列资本市场服务。2016年10月，瑞信方正在深圳前海推出了证券经纪业务。瑞信对中国市场有长远的规划和承诺，在中国设立业务至今已有超过30年的历史，并已在大中华区建立了强大的业务实力，在股票、投资银行和资本市场，以及私人银行等领域，都拥有市场领先地位。此外，瑞信在中国设有一家合资资产管理公司-工银瑞信基金管理有限公司(工银瑞信)-是中国规模最大的资产管理机构之一。截至2018年12月底，工银瑞信管理的资产总规模接近1.3万亿人民币(约1940亿瑞士法郎)。","该文本情感是积极的。"
"2019-04-16 01:48:55","瑞士信贷对瑞信方正增资成控股股东 方正证券持股比例降至49%","4月15日晚间，方正证券公告称，瑞士信贷银行股份有限公司(以下简称“瑞士信贷”)以非公开协议方式单方面向瑞信方正增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%，并成为瑞信方正的控股股东；方正证券股份有限公司(以下简称“方正证券”)放弃本次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。瑞信方正不再纳入公司合并报表范围。公告显示，增资价格以中联资产评估集团有限公司(以下简称“中联评估”)对瑞信方正在评估基准日的股东全部权益的评估结果为基础，由方正证券和瑞士信贷协商确定，增资的认购价格总额为62,847.16万元。认购价格中的28,897.96万元计入瑞信方正注册资本，其注册资本将从80,000.00万元增加至108,897.96万元；认购价格中剩余部分33,949.20万元计入瑞信方正的资本公积。依照国有资产监督管理的相关规定，本次增资评估值以国有资产监督管理部门备案后的结果为准。公告表示，本次增资尚需履行国有资产监督管理部门及相关监管部门的审批程序，审批时间及结果均存在一定的不确定性；本次增资的交割需满足一定的先决条件，先决条件能否满足存在一定的不确定性；本次增资事项最终能否实施存在不确定性。相关报道>>>瑞信方正增资一举两得：瑞信觊觎控股权 方正化解同业竞争券商外资控股又有新进展：瑞士信贷增资控股瑞信方正瑞信方正控股权变更再进一步 方正证券5年同业竞争宽限期倒计时方正证券：瑞信方正控股股东变更 不再纳入公司合并报表范围","情感倾向是积极。"
"2019-04-16 00:07:15","瑞信方正增资一举两得：瑞信觊觎控股权 方正化解同业竞争","外资控股券商仍在增加。4月15日晚，方正证券(601091.SH)发布公告称，董事会通过了《关于瑞士信贷对公司控股子公司瑞信方正非公开协议单方面增资方案的议案》。根据增资方案，瑞士信贷银行股份有限公司(下称瑞士信贷)将以非公开方式向方正证券投行子公司瑞信方正证券进行增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%，并成为瑞信方正的控股股东。数据显示，瑞士信贷截至去年底净资产达459.94亿瑞士法郎。同时，方正证券放弃本次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。而瑞信方正也不再被方正证券纳入并表范围。根据方案显示，此次增资的认购价格总额为6.28亿元，其中2.89亿元计入瑞信方正注册资本，其余3.39亿元计入资本公积。数据显示，截至2018年7月底瑞信证券的净资产为8.65亿元，前7月净利润亏损0.24亿元。这意味着，瑞信方正有望成为继此前证监会公告的摩根大通、野村证券等机构之后又一外资控股券商。而此次增资一方面让瑞士信贷获得瑞信方正控股权，另一方面也帮助方正证券解决了和民族证券的同业竞争问题。“本次增资完成后，瑞信方正的控股股东将变更为瑞士信贷，公司持有瑞信方正的股权比例将下降至49.00%，不再控股瑞信方正，有助于解决瑞信方正与民族证券之间的同业竞争问题。”方正证券表示。","该文本情感是积极的。"
"2019-04-15 23:14:49","瑞信方正控股权变更再进一步 方正证券5年同业竞争宽限期倒计时","方正证券晚间公告了4月15日董事会审议结果，对于瑞士信贷增资瑞信方正的议案，9名董事全票通过，同意签署增资的相关协议。这意味着，瑞信方正距离成为一家外资控股券商更近了一步。根据增资方案，瑞士信贷银行股份有限公司(下称“瑞士信贷”)以非公开协议方式，单方面向瑞信方正增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%。方正证券股份有限公司(下称“方正证券”)放弃增资，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。瑞信方正不再纳入方正证券合并报表范围。此次增资认购总价格为6.28亿元，换言之，瑞士信贷将以6.28亿元对价获取瑞信方正17.7%的股份。目前该增资行为还需要相关部门审批。目前国内11家合资券商中，除中金公司一枝独秀以外，其他券商业绩均排名靠后，瑞信方正2018年亏损达到3554万。增资若顺利完成，瑞信方正控股方将变更为瑞士信贷，这一过程可谓“一举两得”——对方正证券而言，有助于解决其同业竞争问题；对瑞士信贷而言，避免其“另起炉灶”的麻烦。5年宽限期将尽方正证券对瑞信方正股权结构的处理早有计划。2014年8月1日，方正证券发行股份收购中国民族证券100%股权获证监会核准批复，北京政泉控股等成为方正证券股东。根据证监会要求，方正证券必须在控股民族证券5年内解决方正证券与瑞信方正、民族证券的同业竞争问题。据此推算，该期限将于2019年8月到期。瑞信方正成立于2008年10月，由方正证券和瑞士信贷共同投资设立的外商投资证券公司，注册资本8亿元。2018年4月，证监会公布《外商投资证券公司管理办法》，结合之前正式宣布的进一步扩大证券业对外开放的安排，境外股东持有证券公司的股权比例放宽至 51.00%。随后，瑞士信贷在5月18日向方正证券提出，希望以非公开协议方式单方面向瑞信方正增资，增资方案于2018年6月15日获方正证券董事会通过。2019年4月15日，方正证券第三届董事会第二十四次会议同意与瑞士信贷签署增资的相关协议。不过，本次增资尚需履行国有资产监督管理部门及相关监管部门的审批程序，审批时间及结果均存在一定的不确定性。“本次增资完成后，瑞信方正的控股股东将变更为瑞士信贷，公司持有瑞信方正的股权比例将下降至 49.00%，不再控股瑞信方正，有助于解决瑞信方正与民族证券之间的同业竞争问题。”方正证券公告称，增资之后瑞信方正的董事会、监事会及经营管理层将进行相应调整。","情感倾向是积极的。"
"2019-04-15 21:51:23","瑞信计划控股合资券商瑞信方正 持股增至51%、尚需监管部门批准","瑞信拟增持瑞信方正股份至51%，但此项交易尚须经相关监管机构批准。北京时间4月15日晚间，方正证券公告称，瑞士信贷银行股份有限公司(以下简称“瑞士信贷”)以非公开协议方式单方面向瑞信方正增资。增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%，并成为瑞信方正的控股股东。此外，方正证券放弃本次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。同时瑞信方正不再纳入公司合并报表范围。继方正证券今天在上海证券交易所的公告后，瑞信对增持瑞信方正持股比例的协议作出确认。瑞信方面对21世纪经济报道记者表示，此项交易尚须经相关监管机构批准。瑞信将继续与方正证券和相关监管机构进行密切沟通跟进。瑞信方正成立于2008年，总部设于北京，其业务包括提供A股、外资股、政府债券和公司债券的保荐与承销以及财务顾问在内的一系列资本市场服务。2016年10月， 瑞信方正在深圳前海推出了证券经纪业务。","情感倾向是中性。"
"2019-04-15 21:35:26","方正证券：瑞信方正控股股东变更 不再纳入公司合并报表范围","方正证券公告称，瑞士信贷银行股份有限公司(以下简称“瑞士信贷”)以非公开协议方式单方面向瑞信方正增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51.00%，并成为瑞信方正的控股股东。方正证券股份有限公司放弃本次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49.00%。根据公告，瑞信方正不再纳入方正证券合并报表范围。方正证券不再控股瑞信方正后，有助于解决瑞信方正与民族证券之间的同业竞争问题。公告表示，本次增资尚需履行国有资产监督管理部门及相关监管部门的审批程序，审批及结果均存在一定的不确定性；本次增资的交割需满足一定的先决条件，先决条件能否满足存在一定的不确定性；本次增资事项最终能否实施存在不确定性。同日，方正证券公告称，第三届董事会审议通过了公司副总裁、董事会秘书熊郁柳不再担任董事会秘书，并指定何亚刚代行董事会秘书职责的相关议案。因工作分工调整，公司副总裁熊郁柳将分管公司战略客户与市场部，不再担任董事会秘书职务。在聘任新的董事会秘书前，公司董事会指定公司董事、 执行委员会副主任、总裁、首席运营官何亚刚先生代行董事会秘书职责，公司将根据有关规定尽快聘任新的董事会秘书，熊郁柳未持有公司股份。","该文本情感是中性的。"
"2019-04-15 20:20:57","方正证券：瑞士信贷增资控股瑞信方正 公司持股比例降至49%","方正证券(601901)4月15日晚间公告，瑞士信贷以非公开协议方式单方面向瑞信方正增资，增资完成后，瑞士信贷对瑞信方正的持股比例由增资前的33.30%提高至51%，并成为瑞信方正的控股股东；方正证券放弃本次增资权，对瑞信方正的持股比例由增资前的66.70%降低至49%。瑞信方正不再纳入公司合并报表范围。","情感倾向是中性。"
"2019-04-04 22:01:37","方正证券的“水逆时光” 遭249名投资者索赔、高达11起重大诉讼","3月底，曾因新财富艳照门红极一时的方正证券(601901.SH)发布了2018年年度报告。报告显示，去年方正证券的营业收入同比下降4.01%，归属于上市公司股东的净利润腰斩，同比下降54.48%，而这也是方正证券连续第三年净利润减少三分之一以上。在净利润连续下降的同时，方正证券面对去年发生的多起诉讼案件，可以说是去法院“跑断了腿”。基于2017年公司因信息披露违规受到的处罚，投资者依此进行了大规模的起诉维权。截至目前，方正证券涉及证券虚假陈述责任纠纷案件共计506件，合计涉诉金额为2.39亿元。同时，根据方正证券发布的年报来看，去年除投资者集体起诉公司的纠纷外，该公司还涉及了11起诉讼纠纷。249人起诉虚假陈述2017年5月9日，中国证监会向方正证券下发了《行政处罚决定书》，证监会对方正集团、方正证券等相关责任主体处以60万元顶格罚款。方正证券自IPO开始并延续多年未如实披露控股股东与其他股东的关联关系，违法情节严重。此外，方正集团还隐瞒其股东签署的对方正集团股权结构及控制关系产生重大影响的协议，未配合方正证券履行信息披露义务。在处罚结束后，部分买入公司股票的投资者作为原告，以证券虚假陈述责任纠纷为由，在湖南省长沙市中级人民法院(简称“长沙中院”)对公司、方正集团提起诉讼，主张前述信息披露违规事项对其造成了损失，要求承担民事赔偿责任。该案历时一年半后，在2019年年初最终获胜诉。在2019年1月22日，方正证券发布的《方正证券关于公司涉及诉讼的进展公告》中称，当日，公司收到湖南省长沙市中级人民法院(简称“长沙中院”)送达的共计 249 件案件《民事判决书》( 2018 湘 01 民初142 号等 249 案)，长沙中院已对 249 名原告投资者诉公司等被告证券虚假陈述责任纠纷系列案件审理终结并作出一审判决。长沙中院经审理认为，综合考量证券市场系统风险因素、方正证券2015年发布的一系列利空公告以及原告自身投资的风险因素后，酌情确定被告的虚假陈述行为对原告造成的损失承担30%的责任，涉及诉讼金额8054.44万元，判决金额2240.71万元(含赔偿金额、案件受理费)。方正证券、方正集团合计赔偿金额2209.33万元。关于诉讼案件对于公司的影响，方正证券在2019年1月发布的报告指出，公司以前年度对该类诉讼事项已计提预计负债4295万元。因本判决在上诉期内，尚未发生效力；本次公告的诉讼对公司本期利润及期后利润的影响暂无法预计。目前公司各项业务经营情况正常，本次公告的诉讼对公司业务经营、财务状况及偿债能力无重大影响。公司将持续关注相关案件进展情况，依照法律法规的规定，及时履行信息披露义务。就资本市场而言，这么大规模的维权案件的意义何在？《华夏时报》记者就此采访了诉讼案的投资者代理人之一广东环宇京茂律师事务所谢良律师。","该文本情感是消极的。"
"2019-03-30 00:06:40","方正证券2018年净利润6.61亿元 同比下降54.48%","3月29日，方正证券发布2018年年度报告。报告期内，公司实现营业收入57.23亿元，比上年同期减少4.01%；营业利润8.76亿元，比上年同期减少48.56%；归属于上市公司股东净利润6.61亿元，比上年同期减少54.48%。此外，方正证券还披露了控股公司中国民族证券2018年业绩。报告期内，中国民族证券实现营业收入10.14亿元，净利润2.25亿元。","该文本情感是中性的。"
"2019-03-29 23:42:43","方正证券2018年实现营业收入逾57亿元 拟每10股派0.26元","方正证券(601901)3月29日晚间发布2018年年度报告，2018年实现营业收入57.23亿元，实现归属于上市公司股东的净利润6.61亿元。公司拟向全体股东每10股派发现金红利人民币0.26元(含税)。方正证券相关负责人介绍，2018年以来，公司以财富管理、分支机构与投行、投资能力、资产管理、金融科技、夯实保障六大战略举措作为战略实施总纲领，并明确了力争成为各项业务均衡发展，特色鲜明，具有影响力和一定国际竞争力的大型综合类券商的战略目标。具体来看，在经纪业务方面，2018年，方正证券及其子公司实现代理买卖证券业务净收入16.03亿元，市场份额3.04%。截至2018年12月31日，方正证券客户总数1014万户，全年新增客户113.6万户，新增投资者行业占比6.2%。在金融科技方面，方正证券相关负责人介绍，截至2018年11月，在方正证券进行交易的客户中，81%通过方正证券移动终端“小方”进行交易；在方正证券购买理财产品的客户中，95%通过“小方”进行购买；在投顾签约客户中，98%通过“小方”进行签约。“小方”也获得了券商中国“2018证券公司APP十大品牌”奖等诸多奖项。在投行业务方面，2018年方正证券投行业务实现营业收入3.95亿元，其中子公司中国民族证券投行完成财务顾问、公司债、企业债、可转债以及新三板等项目69个，实现营业收入1.67亿元。其中，在债券业务方面，中国民族证券债券承销规模排名第18名，比2017年同期提升17名。资产管理业务方面，截至2018年12月31日，方正证券受托资产总规模2796.08亿元，其中主动型管理业务规模805.26亿元，较2018年年初增长40.74%。2018年全年，方正证券资管业务实现营业收入5.08亿元，同比增长35.22%。方正证券表示，在合规经营和强化风险管控的前提下，2019年公司会继续强化在渠道和金融科技方面的禀赋，努力提高在资本金运用、全牌照协同和市场化机制方面的竞争力，结合个人、企业及机构客户的实际需求特征，构建完善的综合服务体系，快速提升公司在投行、投资、资管、财富管理领域的核心能力。","该文本情感是积极的。"
