"Date","Title","Content","qwen_lora2_情绪提取"
"2019-03-29 22:58:46","方正证券2018年实现净利6.61亿元","29日晚间，方正证券发布2018年年报。报告期内，公司实现营业收入57.23 亿元，同比减少4.01%；归属于上市公司股东的净利润6.61亿元，同比减少54.48%。方正证券表示，净利润下滑主要受2018年行情低迷，信用业务计提大额资产减值损失等所致。在公司主要资产发生重大变化情况的说明中，其指出以公允价值计量且其变动计入当期损益的金融资产为346.44 亿元，较上年末增加0.60%；买入返售金融资产为77.27亿元，较上年末减少41.65%，主要系本期股票质押式回购与交易所回购业务规模减少所致。经纪业务方面，公司实现代理买卖证券业务净收入12.44亿元，市场份额为2.36%；期末客户数达852万，新增客户101万，新增投资者行业占比5.5%，较上年同期增长32.9%。公司持续推进经纪业务转型，努力打造行业领先的财富管理体系。2018年，公司代销金融产品业务在经纪业务中的比重明显上升，不断平滑经纪业务收入，为经纪业务向财富管理转型探明方向。报告期内，公司代销金融产品规模3,114.65亿元，实现代销收入4,995.52万元。代销金融产品业务继续保持较快发展，产品保有规模稳步增长。公司搭建了由货币、固收、权益、衍生品等各类别组成的较完善的产品体系。在资管业务领域，公司受托资产总规模2,796.08亿元，其中集合资产管理计划受托规模为324.97亿元；定向资产管理计划受托规模为2,074.96亿元；专项资产管理计划受托规模为396.14亿元。主动型管理业务规模805.26亿元，较期初增长40.74%。报告期内，自营总资产规模514亿，日均占资219亿元，实现营业收入11.15亿，年化收益率5.09%。公司自营业务配置结构更趋均衡。其中固定收益以获取绝对收益为主要目标，坚持“配置 交易”的投资理念，在2018年逐步提高杠杆比例。在下半年宽松货币政策下获取了较好的套息收入，持续关注波段交易机会，增厚整体收益；同时，开展FICC相关业务的研究工作，进行黄金期权业务，为今后转型大固收类投资业务打下基础。公司在年报中披露，拟以2018 年末总股本8,232,101,395 股为基数，向2018 年利润分配股权登记日登记在册的全体股东，每10 股派发现金红利人民币0.26 元(含税)。(朱琳娜)","该文本情感是消极的。"
"2019-03-19 23:03:01","方正证券业绩快报：2018年净利润6.61亿元 同比降54.48%","方正证券3月19日晚间发布2018年业绩快报，全年实现营收57.23亿元，微降4.01%，实现净利润6.61亿元，降54.48%。业绩快报称，2018年公司经纪业务、信用业务等收入下降，同时融资融券、股票质押式回购等业务计提大额减值准备，导致业绩下滑。受上述因素影响，公司营业利润、利润总额、净利润、扣除非经常性损益后的净利润及基本每股收益较上年分别下降了48.56%、60.05%、54.48%、45.05%和55.56%。目前，方正证券各项业务平稳增长，资产结构良好，流动性较强，各项风险控制指标符合《证券公司风险控制指标管理办法》的要求。","该文本情感是中性的。"
"2019-03-19 17:34:27","方正证券去年赚6.6亿元 净利同比下降54.48%","3月19日，方正证券发布2018年业绩快报。2018年，方正证券营业总收入为572259.34万元，同比下滑4.01%；归属于上市公司股东的净利为66138.13 万元，同比下降54.48%。方正证券表示，2018年，受到国内经济增长趋缓以及证券市场持续低迷影响，公司经纪业务、信用业务等业务收入同比下降，同时融资融券、股票质押式回购等业务计提大额减值准备，导致公司业绩下滑。","情感倾向是消极。"
"2019-03-19 17:04:42","方正证券业绩快报：2018年度净利润6.61亿元 同比下滑逾五成","方正证券(601901)3月19日晚披露业绩快报，公司2018年度营业总收入57.23亿，同比下滑4.01%；净利润6.61亿元，同比下滑54.48%；基本每股收益0.08元。报告期内，公司经纪业务、信用业务等业务收入同比下降，同时融资融券、股票质押式回购等业务计提大额减值准备。","该文本情感是消极的。"
"2019-03-12 21:33:13","杨仁文接任方正证券研究所所长","上证报自方正证券获悉，方正证券研究所所长韩振国已卸任，此后将继续在方正证券战略规划部工作，系正常岗位调换。接替韩振国的是该所传媒与互联网首席分析师兼海外首席分析师杨仁文，此前为方正证券研究所常务副所长。在“杨仁文研究笔记”中，3月7日刊发的文章显示其职务为研究所常务副所长，3月10日则已更新为研究所所长。","情感倾向是积极的。"
"2019-03-12 19:59:22","方正证券研究所所长韩振国调岗 传媒首席分析师杨仁文接任","又见券商研究所所长调整，有消息称方正证券研究所出现高层变动。3月12日下午，方正证券的知情人士向澎湃新闻记者确认，方正证券研究所所长韩振国卸任，此前任常务副所长、执行董事、传媒与互联网行业首席分析师的杨仁文将接替研究所所长一职。该知情人士称，韩振国以后将在方正证券战略规划部工作，此次是正常的调动。在杨仁文的公众号“杨仁文研究笔记”中，对杨仁文的介绍已经变成方正证券研究所所长，传媒与互联网首席、海外首席分析师。市场开始熟悉韩振国是在2016年时，方正证券在研究所开创了联席所长制，韩振国、任泽平接任研究所联席所长，俩人一个是行政负责人，一个负责研究。中国证券业协会官网资料显示，韩振国是博士研究生学历，自2014年在方正证券入职，此前曾在海通证券、华创证券任职，主要从事煤炭、钢铁的行业研究，在加入方正证券之前曾连续七年上榜新财富煤炭开采行业最佳分析师。接任韩振国的杨仁文主要从事传播与文化行业的研究，在加入方正证券之前，杨仁文在华创证券和招商证券任职过。在2015年、2016年、2017年，杨仁文获得新财富最佳分析师第一、第二、第二名。值得关注的是，方正证券的研究所一直受到市场的关注。早在2016年，任泽平入职方正证券，这被市场认为是方正证券发力研究领域的开始。2017年11月，任泽平再次高调离职。在近期方正证券再次受到市场热议的是方正证券一分析师参与不雅饭局不断发酵，最终导致新财富评选活动暂停。","情感倾向是中性。"
"2019-03-12 18:07:28","方正证券研究所所长韩振国调岗 传媒首席分析师接任","又见券商研究所所长调整，有消息称方正证券研究所出现高层变动。3月12日下午，方正证券的知情人士向澎湃新闻记者确认，方正证券研究所所长韩振国卸任，此前任常务副所长、执行董事、传媒与互联网行业首席分析师的杨仁文将接替研究所所长一职。该知情人士称，韩振国以后将在方正证券战略规划部工作，此次是正常的调动。在杨仁文的公众号“杨仁文研究笔记”中，对杨仁文的介绍已经变成方正证券研究所所长，传媒与互联网首席、海外首席分析师。市场开始熟悉韩振国是在2016年时，方正证券在研究所开创了联席所长制，韩振国、任泽平接任研究所联席所长，俩人一个是行政负责人，一个负责研究。中国证券业协会官网资料显示，韩振国是博士研究生学历，自2014年在方正证券入职，此前曾在海通证券、华创证券任职，主要从事煤炭、钢铁的行业研究，在加入方正证券之前曾连续七年上榜新财富煤炭开采行业最佳分析师。接任韩振国的杨仁文主要从事传播与文化行业的研究，在加入方正证券之前，杨仁文在华创证券和招商证券任职过。","情感倾向是积极。"
"2019-03-10 18:12:43","多位客户股票质押式回购交易违约 方正证券卷入6.39亿元诉讼","因多位客户在公司开展的股票质押式回购交易发生违约，作为申请执行人的方正证券股份有限公司(601901.SZ，下称“方正证券”)正卷入总金额为6.3934亿元诉讼。3月9日，方正证券发布涉及诉讼的公告称，广州瑞丰集团股份有限公司(下称“广州瑞丰”)、林永飞、翁武强等客户作为融入方分别与方正证券开展股票质押式回购交易，将其持有的上市公司摩登大道(002656.SZ)股票质押给公司进行融资，对应的质押股份数分别为7040万股、3200万股和1760万股。此间，上述融入方均分别与方正证券签订了股票质押式回购交易的相关协议，并由相关保证人提供了连带责任保证担保，上述主协议及保证合同均办理了赋予强制执行效力的合同公证。2018年8月-9月，广州瑞丰、林永飞、翁武强等客户在公司开展股票质押式回购交易中违约，经公司多次协商及催收，各融入方及保证人均未向公司偿还债务，此后方正证券依法向湖南省高级人民法院(以下简称“湖南高院”)申请了强制执行，要求各融入方及保证人等被执行人立即偿还欠付公司的融资本金及相应的利息、违约金、实现债权和质权的费用等全部债务。其中，方正证券与广州瑞丰等股票质押执行案，涉及金额3.871亿元；与林永飞等股票质押执行案，涉及金额1.6424亿元；与翁武强等股票质押执行案，涉及金额8800万元，共计6.3934亿元。方正证券上述3月8日公告称，2019年3月7日，公司收到湖南高院出具的《受理案件通知书》，湖南高院已受理公司对上述3起案件的执行申请，决定立案执行。目前上述案件均正在执行过程中。公告中，方正证券表示，目前，公司各项经营业务情况正常。鉴于上述3起案件尚在执行过程中，暂无法判断对公司本期利润或期后利润的影响。根据3月7日方正证券发布2019年2月财务数据简报，2019年2月，方正证券(母公司)实现营业收入3.57亿元；实现净利润6164.64万元。此外，2019年2月方正证券全资子公司中国民族证券实现营业收入1380.27万元；实现净亏损918.10万元。而方正证券控股子公司瑞信方正2019年2月则实现营业收入607.95万元；实现净亏损485.30万元。截至3月8日收盘，方正证券股价报收7.52元/股，总市值619亿元。","该文本情感是中性的。"
"2019-03-08 19:24:21","方正证券：3起股票质押式回购交易违约案正在执行中","方正证券(601901)3月8日晚公告，3月7日公司收到湖南高院出具的《受理案件通知书》，湖南高院已受理公司关于融入方广州瑞丰集团、林永飞、翁武强等客户股票质押式回购交易违约案件的执行申请，决定立案执行。上述3起案件涉案金额本金合计63934万元，目前均正在执行过程中。","该文本情感是中性的。"
"2019-03-08 19:15:27","股票质押融入方违约涉案6.39亿元 方正证券申请立案执行","方正证券3月8日晚间发布涉及诉讼公告，涉案金额为6.39亿元，目前案件尚在执行过程中，暂无法判断对公司本期利润或期后利润的影响。案件源于广州瑞丰集团股份有限公司、林永飞、翁武强等客户作为融入方将其持有的上市公司摩登大道股票质押给方正证券进行融资，对应的质押股份数分别为7040 万股、3200 万股和1760 万股。 融入方均分别与公司签订了股票质押式回购交易的相关协议，并由相关保证人提供了连带责任保证担保。据公告，2018 年8 月-9 月，上述融入方开展的股票质押式回购交易均发生了违约。 经方正证券多次协商及催收，融入方及保证人均未偿还债务。最终，方正证券依法向湖南省高级人民法院申请了强制执行。3 月7 日，湖南高院出具《受理案件通知书》，已受理对上述3起案件的执行申请，决定立案执行。目前上述案件均正在执行过程中。","该文本情感是中性的。"
"2019-03-01 18:29:09","方正证券：截至2月底已累计回购1115.03万股股份","3月1日，方正证券发布公告称，2019年2月，公司未开展股份回购。截至2019年2月28日，公司已累计回购股份1115.03万股，占公司总股本的比例为0.14%；回购的最高价为5.96元/股，最低价为4.89元/股，已支付的总金额为5780.59万元(不含印花税、佣金等交易费用)。","情感倾向是中性。"
"2019-02-26 19:11:59","方正证券北京证券自营分公司已完成注销登记","2月26日，方正证券发布公告称，公司现已完成北京证券自营分公司的客户转移、业务了结等事宜，关闭了北京证券自营分公司营业场所，并向北京证监局提交了撤销方案实施报告。公告显示，2019年2月25日，公司收到北京市工商行政管理局西城分局下发的《注销核准通知书》，公司北京证券自营分公司已完成注销登记。据悉，方正证券北京证券自营分公司于2012年8月被湖南证监局核准设立，2017年9月被北京证监局核准撤销。","该文本情感是中性的。"
"2019-02-13 18:30:16","方正证券：1月份净利润1.84亿元","2月13日晚间，方正证券公告称，1月份母公司净利润1.84亿元，营业收入4.24亿元。2019年1月29日，中国民族证券51家证券营业部已全部完成工商登记，变更为方正证券(母公司)的证券营业部，上述51家证券营业部相关损益自2019年1月起，全部并入方正证券(母公司)。","该文本情感是积极的。"
"2019-01-25 09:18:02","上交所：同意方正证券为央调ETF提供主流动性服务","上交所公告，为促进博时中证央企结构调整交易型开放式指数证券投资基金(以下简称央调ETF，基金代码：512960)的市场流动性和平稳运行，根据《上海证券交易所上市基金流动性服务业务指引(2018年修订)》等相关规定，本所同意方正证券股份有限公司为央调ETF提供主流动性服务。","情感倾向是中性。"
"2019-01-23 22:20:05","方正证券2018净利大降五成 斥资5660万回购股份","1月23日方正证券(601901.SH)发布的公告显示，预计2018年实现归母净利润为6亿元到7.2亿元，与上年同期相比将减少7.3亿元到8.5亿元，同比减少50%到60%。方正证券解释称，2018年受到国内经济增长趋缓以及证券市场持续低迷影响，公司经纪业务、信用业务等业务收入同比下降，同时融资融券、股票质押式回购等业务计提大额减值准备，导致公司业绩下滑。2018年方正证券计提各项资产减值准备共计4.7亿元，减少2018年年度净利润3.52亿元，已达到公司最近一个会计年度经审计净利润的10%。融资业务和股票质押业务的大幅减值，成为方正证券业绩下滑的一大主因。具体而言，就融资业务而言，截至2018年12月31日，公司融资业务中持有南京新百(600682.SH)、上海莱士(002252.SZ)等股票的融资客户资产出现了减值迹象，方正证券对2家上市公司的融资业务共计提减值准备3.2亿元。就股票质押业务而言，方正证券计提减值准备达1.1亿元，涉及的质押股票为鹏起科技(600614.SH)。鹏起科技2018年下半年股价持续下跌。方正证券此笔业务股票质押式回购合约本金为4.2亿元。截至2018年12月31日，根据当日收盘价计算，该笔合约本息共出现1.1亿元缺口，对此其予以减值。在业绩大幅下滑的同时，方正证券的股价在2018年也出现大幅回落。2018年10月18日，方正证券发布了回购股份预案，表示为维护公司价值及股东权益，本次计划回购股份的数量1200万至3000万股，回购股份规模不超过公司已发行总股本的0.3644%。回购资金来源为公司自有资金不超过1亿元，这笔开支将从公司的税后利润中支出。公告显示，截至2019年1月23日，方正证券通过集中竞价方式累计回购股份数量为1000万股，占公司目前总股本的比例为0.13%，成交的最高价为5.35元/股，成交的最低价为4.89元/股，支付的总金额为5660万元。","以上文本情感是消极的。"
"2019-01-23 22:05:23","方正证券：2018年净利润预计同比减少50%-60%","方正证券(601901)1月23日晚间公告，公司预计2018年实现归属于上市公司股东的净利润6.00亿元-7.20亿元，同比减少50%-60%。方正证券表示，公司业绩下滑的原因是，公司经纪业务、信用业务等业务收入同比下降，同时融资融券、股票质押式回购等业务计提大额减值准备。方正证券相关公告显示，公司2018年计提各项资产减值准备共计4.70亿元。其中，公司2018年计提融出资金减值准备3.37亿元，主要为公司(含子公司)对部分融出资金进行单项计提减值准备，涉及单项计提减值的融资股票为南京新百(600682)、上海莱士 (002252)和乐视网(300104)等。公司2018年对买入返售金融资产计提减值准备1.11亿元，主要为公司对股票质押业务计提的减值准备，涉及的质押股票为鹏起科技(600614)。此外，公司2018年对应收以及其他应收款项计提减值准备77.44万元，2018年计提可供出售金融资产减值准备2056.64万元。方正证券表示，因公司2018年计提各项资产减值准备，导致公司2018年年度净利润减少3.53亿元，已达到公司最近一个会计年度经审计净利润的10%。","情感倾向是消极。"
"2019-01-23 20:36:28","方正证券为民族证券提供10亿元净资本担保承诺","1月23日，方正证券发布公告称，今日公司董事会审议通过了《关于为中国民族证券提供净资本担保承诺的议案》，同意为中国民族证券提供10亿元人民币的净资本担保承诺，承诺期限为一年。自民族证券完成减少注册资本的工商变更登记之日起生效。","该文本情感是积极的。"
"2019-01-23 20:35:31","方正证券：2018年净利润预计同比减少50%到60%","1月23日，方正证券披露2018年年度业绩预告，预计2018年年度实现归属于上市公司股东的净利润为6亿元到7.2亿元，同比减少50%到60%。方正证券表示，业绩预减的主要原因是受到国内经济增长趋缓以及证券市场持续低迷影响，公司经纪业务、信用业务等业务收入同比下降，同时融资融券、股票质押式回购等业务计提大额减值准备，导致公司业绩下滑。","该文本情感是消极的。"
"2019-01-23 19:22:30","方正证券：2018年净利预降50%到60%","方正证券(601901)1月23日晚间披露2018年度业绩预告，预盈6亿元至7.2亿元，同比减少50%到60%。另外，公司2018年计提各项资产减值准备共计4.7亿元。而2018年计提融出资金减值准备3.37亿元，主要为公司(含子公司)对部分融出资金进行单项计提减值准备，涉及单项计提减值的融资股票为南京新百、上海莱士和乐视网等。","该文本情感是消极的。"
"2019-01-23 08:34:43","虚假陈述案投资者首获胜诉 方正证券、方正集团判赔2209万元","近日，249位投资者向方正证券(601901.SH)发起的证券虚假陈述责任纠纷案获长沙市中级人民法院(以下简称“长沙中院”)一审判决胜诉。1月22日晚，方正证券对该判决发布了详细的公告，涉及诉讼金额8054.44万元，判决金额2240.71万元(含赔偿金额、案件受理费)。方正证券、方正集团合计赔偿金额2209.33万元。从投资者首次提起诉讼开始，这一案件历经波折，其间曾被法院驳回起诉，在历时一年半后最终获胜诉。长沙中院经审理认为，综合考量证券市场系统风险因素、方正证券2015年发布的一系列利空公告以及原告自身投资的风险因素后，酌情确定被告的虚假陈述行为对原告造成的损失承担30%的责任。此次代理诉讼的律师之一上海明伦律师事务所律师王智斌对《中国经营报》记者表示，此前长沙中院收案后，迟迟没有开庭安排，情况不明，后续未再大规模(征集投资者)提起诉讼。而且，本次长沙中院作出一审判决后，(同类)案件审判将进入快车道。诉讼一波三折因未依法披露控股股东与其他股东的关联关系，2017年5月9日，中国证监会决定向方正证券下发《行政处罚决定书》，对方正证券责令改正、给予警告，并处以60万元顶格处罚。同时，该决定书对方正集团、利德科技发展有限公司、西藏昭融投资有限公司等其他股东亦作出了处罚。证监会认定，方正证券自IPO开始并延续多年未如实披露控股股东与其他股东的关联关系，违法情节严重。此外，方正集团还隐瞒其股东签署的对方正集团股权结构及控制关系产生重大影响的协议，未配合方正证券履行信息披露义务。在上述行政处罚作出后，部分投资者以证券虚假陈述责任纠纷为由，在长沙中院对方正证券、方正集团提起诉讼，主张前述信息披露违规事项对其造成了损失，要求承担民事赔偿责任。另有部分投资者亦以证券虚假陈述责任纠纷为由，在北京市第一中级人民法院、北京市第四中级人民法院起诉方正集团，要求方正集团承担证券虚假陈述民事赔偿责任；后方正集团提交管辖权异议并申请追加方正证券为共同被告，随后上述两家法院作出民事裁定书，将其受理的投资者起诉案件全部移送至方正证券住所地有管辖权的中级人民法院即长沙中院审理。2018年1月，长沙中院作出的《民事裁定书》，以部分案件投资者起诉条件尚未完全具备为由，裁定驳回了该部分案件投资者起诉，其中233件案件的投资者向湖南省高级人民法院(以下简称“湖南高院”)提起上诉，要求指令长沙中院对该案继续审理。2018年8月29日，针对投资者上诉案件，方正证券收到42件《民事裁定书》，湖南高院认为，根据司法解释规定，即使受处罚当事人提起行政复议或行政诉讼的，也不应当驳回起诉，而应当中止审理。据此，湖南高院作出裁定，撤销长沙中院驳回起诉的民事裁定，指令长沙中院对案件进行审理。","情感倾向是消极的。"
"2019-01-22 20:19:13","方正证券涉及证券虚假陈述责任纠纷案 被判赔偿2240.71万元","方正证券(601901)1月22日晚间公告，公司收到湖南省长沙市中级人民法院送达的共计249件案件《民事判决书》，长沙中院已对249名原告投资者诉公司等被告证券虚假陈述责任纠纷系列案件审理终结并作出一审判决。涉及诉讼金额8054.44万元，判决金额2240.71万元(含赔偿金额、案件受理费)。公告显示，2017年5月，方正证券因未依法披露控股股东与其他股东的关联关系受到中国证监会的行政处罚。部分买入公司股票的投资者主张前述事项对其造成了损失，以证券虚假陈述责任纠纷为由，在长沙中院、北京市第一中级人民法院(简称“北京一中院”)等法院对公司、北大方正集团有限公司(以下简称“方正集团”)等被告提起诉讼。其中， 北京一中院等法院已将起诉案件全部移送至长沙中院审理。2018年12月4日及12月5日，长沙中院对部分投资者起诉的案件进行了开庭审理，合计诉讼请求金额为8054.44万元。长沙中院经审理认为，综合考量证券市场系统风险因素、方正证券2015年发布的一系列利空公告以及原告自身投资的风险因素后，酌情确定方正证券的虚假陈述行为对原告造成的损失承担30%的责任。判决方正证券赔偿金额合计2209.33万元，承担案件受理费用合计31.39万元。方正证券表示，公司以前年度对该类诉讼事项已计提预计负债4295万元。因本判决在上诉期内，尚未发生效力，此次公告的诉讼对公司本期利润及期后利润的影响暂无法预计。截至目前，长沙中院受理的投资者起诉公司及方正集团等被告的案件共计506件，合计涉诉金额为2.39亿元，同时要求公司及方正集团承担诉讼费用。","该文本情感是消极的。"
"2019-01-22 05:25:15","方正证券虚假陈述案一审判：酌情赔偿投资者损失30%","2018年12月4日、5日，长沙市中级人民法院公开审理了259件方正证券股票投资者提起的索赔诉讼系列案件。经过一个多月时间，近日法院作出了一审判决，部分支持投资者的索赔诉求。据北京市盈科律师事务所臧小丽律师介绍，已有多位投资者收到了一审《民事判决书》，法院判决被告北大方正集团有限公司(方正集团)、方正证券股份有限公司(方正证券)向各原告赔偿损失，酌情赔偿投资者损失的30%。方正证券去年8月底公告称，该类诉讼累计涉案金额为23063.07万元，公司已计提减值准备1793.55万元。如果按此计算，方正证券赔付金额近7000万元。不过，上海创远律师事务所高级合伙人许峰律师告诉《每日经济新闻》记者：“这个诉讼公告是基于2018年半年报披露的，但实际上在2018年半年报后诉讼还是在增加，我们本身就有很多案子在继续提交，所以赔付金额是有可能超过7000万元的。”●赔付金额或超7000万元2018年12月4日、5日，长沙市中级人民法院公开审理了259件方正证券股票投资者提起的索赔诉讼系列案件。其中，12月4日开庭的有38件案件，12月5日开庭的有221件案件。近日，长沙市中级人民法院对方正证券投资者索赔案作出一审判决，法院部分支持了投资者的索赔诉求。据北京市盈科律师事务所臧小丽律师介绍，已有多位投资者收到了一审《民事判决书》，法院判决被告北大方正集团有限公司(方正集团)、方正证券股份有限公司(方正证券)向各原告赔偿损失。“一审法院判决方正证券、方正集团酌情赔偿投资者损失的30%，因此赔付给投资者的金额因人而异，从几百万到一两万，乃至几千元均有，具体依各个投资者的交易情况而定。”臧小丽进一步解释称，“酌情赔付30%，是在法院认定的损失金额的基础上，乘以30%，即为两名被告应该承担的赔偿责任。投资者其余70%损失，法院认为属于证券市场系统风险因素、方正证券公司2015年7月至9月连续发布的一系列利空公告以及原告自身投资的风险因素等造成的，未能支持赔偿。”2018年8月31日，方正证券发布的《关于公司涉及诉讼的公告》显示，多名投资者起诉方正证券、方正集团，案件纠纷为证券虚假陈述。当时，方正证券称，该类诉讼累计涉案金额为23063.07万元，公司已计提减值准备1793.55万元。如果按此计算，方正证券赔付金额近7000万元。“这个诉讼公告是基于2018年半年报披露的，但实际上在2018年半年报后诉讼还是在增加，我们本身就有很多案子在继续提交，所以赔付金额是有可能超过7000万元的。但是原被告的算法与法院判决算法不同，所以最终方正证券要赔付多少还是要等待方正证券发布公告。”上海创远律师事务所高级合伙人许峰律师告诉《每日经济新闻》记者。据记者大致统计，方正证券2018年(三季报业绩+后三个月业绩月报)的营业收入为53.41亿元，净利润6.52亿元，分别同比下滑10.29%、55.10%。“方正证券体量比较大，不到一个亿的赔付在业绩上影响不会很大，更多的则是对其信批违法违规的一个警示。”许峰表示。●目前尚无主动赔付方案2017年5月9日，方正证券发布公告称，公司收到证监会《行政处罚决定书》，方正集团、利德科技、西藏昭融、西藏容大、方正证券存在以下违法事实：一、方正集团及利德科技、西藏昭融、西藏容大隐瞒关联关系，未配合方正证券履行信息披露义务；二、方正集团未将签署补充协议的相关情况告知方正证券，未配合方正证券履行信息披露义务。证监会认为，上述补充协议属于可能对方正证券实际控制人及控制权产生重大影响的协议或安排，方正证券应当予以披露。因此，对方正集团、方正证券等相关责任主体处以60万元顶格罚款。在证监会处罚落地后，部分买入方正证券股票的投资者以证监会的行政处罚作为核心证据，向法院提起索赔。","情感倾向是消极。"
"2019-01-09 19:40:16","方正证券：母公司2018年12月亏损2492万元","方正证券(601901)1月9日晚间公告，2018年12月，方正证券(母公司)实现营业收入6.86亿元，净利亏损2491.69万元；母公司融资融券、股票质押式回购等信用业务计提减值准备约2.48亿元，影响公司2018年净利约1.86亿元。另外，公司全资子公司民族证券实现营业收入1.22亿元，净利3127.19万元；控股子公司瑞信方正实现营业收入2698.6万元，净利亏损923.59万元。","情感倾向是消极的。"
"2019-01-07 18:55:15","方正证券连涨3日 未出现重大事项不披露状况","1月7日，方正证券(以下简称“公司”)发布公告称，公司股票于2019年1月3日、1月4日、1月7日连续3个交易日内收盘价格涨幅偏离值累计超过20%，属于股票交易异常波动情况。经公司自查，截至本公告披露日，公司目前经营状况正常，不存在影响公司股票交易价格异常波动的重大事项。公司及公司控股股东不存在其他应披露而未披露的重大信息，包括但不限于并购重组、股份发行、债务重组、业务重组、资产剥离和资产注入等重大事项，并承诺未来3个月内不会筹划上述重大事项。（文章来源：中证网）","情感倾向是中性。"
"2019-01-07 10:42:39","券商板块持续飙升 方正证券收获3连板","7日，上周五表现强势的券商板块早盘继续冲高。截至9:33，方正证券涨停，近期收获3连板，天风证券、国海证券涨逾5%。（文章来源：中国证券网）","该文本情感是积极的。"
"2019-01-04 10:13:58","券商板块集体冲高 方正证券涨逾6%","4日，券商板块早盘表现强势。截至9:55，方正证券上涨6.52%，中信建投、国元证券等涨逾2%。（文章来源：中国证券网）","该文本情感是积极的。"
"2019-01-03 21:36:41","国海证券连涨三日 方正证券今日涨停","截至1月3日，国海证券股票连续三个交易日收盘价格涨幅偏离值累计超过20%。对此，国海证券发布了股票交易异常波动公告。公告称，公司前期披露的信息不存在需要更正、补充之处；公司未发现近期公共传媒报道了可能或已经对本公司股票交易价格产生较大影响的未公开重大信息；近期公司经营情况未发生重大变化。公司及公司第一大股东广西投资集团有限公司(以下简称广西投资集团)不存在关于本公司的应披露而未披露的重大事项，或处于筹划阶段的重大事项。在股票异常波动期间，公司第一大股东广西投资集团未买卖公司股票。1月3日，相比2019年第一个交易日，券商板块整体回暖，方正证券涨停。而就在1月2日下午，藏格创投集团与方正证券签署战略合作协议，双方在产业基金、资管计划、战略咨询、产业研究支持等多层次资本市场服务方面达成合作意向。（文章来源：中证网）","该文本情感是积极的。"
"2019-01-03 10:31:10","券商股集体发力 方正证券涨停","周四早盘，券商板块再度发力，截至发稿，方正证券强势涨停，国海证券涨逾8%，中信建投、长江证券涨逾6%，国投资本涨逾5%。2018年最后一个交易日，券商板块大涨2.04%，在56个行业板块中排名第二。对此，有业内人士指出，展望2019年，近期密集出台的各项政策有望带动券商投行、自营和其他各类创新业务的发展，带来2019年券商基本面的改善。渤海证券认为，资本市场改革力度加大，对外开放、衍生品、科创板，种种改革措施有望逐步落地，看好在资本市场改革大环境下，专业能力强的大券商的基本面表现。继续看好大券商在2019年的表现。如果一季度市场偏好上升，看好中小券商、次新股的反弹。国信证券近期的研报指出，科创板试点注册制、并购重组审批优化、再融资业务松绑等，将为券商投行业务带来机遇，预计项目储备丰富、投行业务能力强的券商将直接受益。股指期货交易安排放松，利好券商期货经纪、自营、场外期权业务。金融业对外开放进程继续推进，沪伦通开通在即，利好券商衍生品、GDR等创新业务。纾困资金步入落地阶段，化解股票质押风险，这一压制券商估值的因素有望得到缓解。（文章来源：第一财经）","该文本情感是积极的。"
"2019-01-03 10:18:50","券商股大幅走高 方正证券率先涨停","今日早盘，军工、券商等题材表现活跃，早盘军工股全线拉升走强，随后券商股也大幅走高，方正证券率先涨停，长江证券、国海证券、中信建投等多股跟涨。渤海证券认为，资本市场改革力度加大，对外开放、衍生品、科创板，种种改革措施有望逐步落地，看好在资本市场改革大环境下，专业能力强的大券商的基本面表现。投资逻辑有两点：1)继续看好大券商在2019年的表现，建议关注：中信证券(600030.SH，规模大、增速高)、华泰证券(601688.SH，公司引入阿里作为战略投资者，开始市场化改革，投行业务专业能力强)、招商证券(600999.SH，综合服务能力强)；2)如果一季度市场偏好上升，看好中小券商、次新股的反弹。（文章来源：证券时报网）","该文本情感是积极的。"
"2019-01-02 17:06:01","方正证券回购公司股份1000万股","1月2日，方正证券公布公司股份回购进展。公告称，截至2019年1月2日，公司通过集中竞价方式累计回购股份数量为10,940,255股，占公司目前总股本的比例为0.13%，成交的最高价为5.35 元 / 股 ， 成交的最低价为4.89元/股，支付的总金额为56,554,293.07元(不含印花税、佣金等交易费用)。（文章来源：中国证券报）","该文本情感是中性的。"
